New_Group_Name,Group_name,TYPE_NAME,ROHM_NAME,ORDERNO,LOTNO,TIDAY,DELIVERYDAY,ALLOC_QTY,NEW_PRODNO,FIN_PROCESS,NEW_RECDAY,NEW_QTY,UploadDate
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6007H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6008H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6009H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6010H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6011H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6012H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6013H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6014H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6015H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6016H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6017H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6018H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6019H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6020H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6021H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6022H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6023H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6024H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6025H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6026H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6027H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6028H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6029H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6030H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6031H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6032H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6033H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6034H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6035H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6036H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6037H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6038H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6039H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6040H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6041H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6042H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6043H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6044H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6045H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6046H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6047H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6048H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6049H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6050H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6051H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6052H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6053H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6054H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6055H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6056H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6057H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6058H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6059H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6060H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6061H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6062H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6063H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6064H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6065H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6066H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6067H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6068H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6069H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6070H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6071H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6072H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6073H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6074H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6075H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6076H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6077H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6078H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6079H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6080H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6081H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6082H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD2670MWV-E2        ,4UIW03630   ,2438A6402H,9/20/2024 0:00,10/4/2024 0:00,2304,0502,PL,9/25/2024 11:30,2278,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD2670MWV-E2        ,4UIW03630   ,2438A6403H,9/20/2024 0:00,10/4/2024 0:00,2304,0750,FL,9/28/2024 20:42,2031,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD2670MWV-E2        ,4UIW03630   ,2438A6404H,9/20/2024 0:00,10/4/2024 0:00,815,0750,FL,9/28/2024 15:34,727,10/1/2024 0:00
OUT_MAP,MAP,UQFN68V511,BM9194MWV-ZE2       ,4UIW02639   ,2438F4032H,9/18/2024 0:00,9/28/2024 0:00,464,0892,FT,9/23/2024 20:47,461,10/1/2024 0:00
OUT_MAP,MAP,UQFN68V511,BM9194MWV-ZE2       ,4UIW03985   ,2439F1058H,9/22/2024 0:00,10/2/2024 0:00,5880,0893,FT,10/1/2024 2:33,5811,10/1/2024 0:00
OUT_MAP,MAP,UQFN68V511,BM9194MWV-ZE2       ,4UIW03985   ,2439F1059H,9/22/2024 0:00,10/2/2024 0:00,2422,0893,FT,9/29/2024 23:34,2394,10/1/2024 0:00
OUT_MAP,MAP,UQFN68V511,BM9194MWV-ZE2       ,4UIW03992   ,2439F2039H,9/23/2024 0:00,10/3/2024 0:00,5880,0893,FT,9/30/2024 12:26,5812,10/1/2024 0:00
OUT_MAP,MAP,UQFN68V511,BM9194MWV-ZE2       ,4UIW03992   ,2439F2040H,9/23/2024 0:00,10/3/2024 0:00,5880,0893,FT,9/30/2024 16:30,5763,10/1/2024 0:00
OUT_MAP,MAP,UQFN68V511,BM9194MWV-ZE2       ,4UIW03992   ,2439F2041H,9/23/2024 0:00,10/3/2024 0:00,5880,0892,FT,9/29/2024 22:41,5872,10/1/2024 0:00
OUT_MAP,MAP,UQFN68V511,BM9194MWV-ZE2       ,4UIW03992   ,2439F2042H,9/23/2024 0:00,10/3/2024 0:00,2623,0892,FT,9/29/2024 14:20,2620,10/1/2024 0:00
OUT_MAP,MAP,UQFN68V511,BM9194MWV-ZE2       ,4UIW03997   ,2439F3048H,9/24/2024 0:00,10/4/2024 0:00,5880,0892,FT,9/30/2024 6:56,5871,10/1/2024 0:00
OUT_MAP,MAP,UQFN68V511,BM9194MWV-ZE2       ,4UIW03997   ,2439F3049H,9/24/2024 0:00,10/4/2024 0:00,5880,0892,FT,9/30/2024 14:32,5874,10/1/2024 0:00
OUT_MAP,MAP,UQFN68V511,BM9194MWV-ZE2       ,4UIW03997   ,2439F3050H,9/24/2024 0:00,10/4/2024 0:00,143,0892,FT,9/30/2024 15:03,140,10/1/2024 0:00
OUT_MAP,MAP,UQFN68V511,BM9194MWV-ZE2       ,4UIW04793   ,2439F5057H,9/26/2024 0:00,10/6/2024 0:00,5880,0892,FT,10/1/2024 3:30,5870,10/1/2024 0:00
OUT_MAP,MAP,UQFN68V511,BM9194MWV-ZE2       ,4UIW04793   ,2439F5058H,9/26/2024 0:00,10/6/2024 0:00,5880,0907,Throw_in,,5880,10/1/2024 0:00
OUT_MAP,MAP,UQFN68V511,BM9194MWV-ZE2       ,4UIW04793   ,2439F5059H,9/26/2024 0:00,10/6/2024 0:00,5880,0907,Throw_in,,5880,10/1/2024 0:00
OUT_MAP,MAP,UQFN68V511,BM9194MWV-ZE2       ,4UIW04793   ,2439F5060H,9/26/2024 0:00,10/6/2024 0:00,5880,0907,Throw_in,,5880,10/1/2024 0:00
OUT_MAP,MAP,UQFN68V511,BM9194MWV-ZE2       ,4UIW04793   ,2439F5061H,9/26/2024 0:00,10/6/2024 0:00,4286,0907,Throw_in,,4286,10/1/2024 0:00
MAP,MAP,UQFN88FV01,BD9571MWF-ME2       ,4UI09020076 ,2436A5268H,9/5/2024 0:00,9/19/2024 0:00,1344,0892,FT,9/17/2024 2:33,1296,10/1/2024 0:00
MAP,MAP,UQFN88FV01,BD9571MWF-ME2       ,4UI09020076 ,2436A5269H,9/5/2024 0:00,9/19/2024 0:00,1344,0892,FT,9/17/2024 10:09,1140,10/1/2024 0:00
MAP,MAP,UQFN88FV01,BD9571MWF-ME2       ,4UI09020076 ,2436A5270H,9/5/2024 0:00,9/19/2024 0:00,1344,0892,FT,9/17/2024 6:52,1273,10/1/2024 0:00
MAP,MAP,UQFN88FV01,BD9571MWF-ME2       ,4UI09020076 ,2436A5275H,9/5/2024 0:00,9/19/2024 0:00,1344,0892,FT,9/15/2024 18:59,1261,10/1/2024 0:00
MAP,MAP,UQFN88FV01,BD9571MWF-ME2       ,4UI09020076 ,2436A5276H,9/5/2024 0:00,9/19/2024 0:00,1344,0750,FL,9/14/2024 20:30,1323,10/1/2024 0:00
MAP,MAP,UQFN88FV01,BD9571MWF-ME2       ,4UI09020076 ,2436A5281H,9/5/2024 0:00,9/19/2024 0:00,1344,0750,FL,9/14/2024 18:55,1335,10/1/2024 0:00
MAP,MAP,UQFN88FV01,BD9571MWF-ME2       ,4UI09020077 ,2436A6242H,9/6/2024 0:00,9/20/2024 0:00,115,0892,FT,9/25/2024 14:16,112,10/1/2024 0:00
MAP,MAP,UQFN88FV01,BD9571MWF-ME2       ,4UI09020077 ,2436A6243H,9/6/2024 0:00,9/20/2024 0:00,1344,0892,FT,9/25/2024 20:51,1230,10/1/2024 0:00
MAP,MAP,UQFN88FV01,BD9571MWF-ME2       ,4UI09020077 ,2436A6244H,9/6/2024 0:00,9/20/2024 0:00,1344,0892,FT,9/25/2024 15:52,1279,10/1/2024 0:00
MAP,MAP,UQFN88FV01,BD9571MWF-ME2       ,4UI09020077 ,2436A6245H,9/6/2024 0:00,9/20/2024 0:00,1344,0750,FL,9/15/2024 11:09,1340,10/1/2024 0:00
MAP,MAP,UQFN88FV01,BD9571MWF-ME2       ,4UI09020077 ,2436A6246H,9/6/2024 0:00,9/20/2024 0:00,1344,0892,FT,9/13/2024 20:25,1295,10/1/2024 0:00
MAP,MAP,UQFN88FV01,BD9571MWF-ME2       ,4UI09020077 ,2436A6247H,9/6/2024 0:00,9/20/2024 0:00,1344,0892,FT,9/26/2024 2:26,1305,10/1/2024 0:00
MAP,MAP,UQFN88FV01,BD9571MWF-ME2       ,4UI09020077 ,2436A6248H,9/6/2024 0:00,9/20/2024 0:00,1344,0892,FT,9/17/2024 13:57,1278,10/1/2024 0:00
MAP,MAP,UQFN88FV01,BD9571MWF-ME2       ,4UI09020077 ,2436A6249H,9/6/2024 0:00,9/20/2024 0:00,1344,0892,FT,9/25/2024 19:03,1246,10/1/2024 0:00
MAP,MAP,UQFN88FV01,BD9571MWF-ME2       ,4UI09020077 ,2436A6250H,9/6/2024 0:00,9/20/2024 0:00,1344,0892,FT,9/17/2024 17:38,1184,10/1/2024 0:00
MAP,MAP,UQFN88FV01,BD9571MWF-ME2       ,4UI09020077 ,2436A6251H,9/6/2024 0:00,9/20/2024 0:00,1344,0892,FT,9/17/2024 13:53,1167,10/1/2024 0:00
MAP,MAP,UQFN88FV01,BD9571MWF-ME2       ,4UI09020077 ,2436A6252H,9/6/2024 0:00,9/20/2024 0:00,1344,0892,FT,9/25/2024 19:22,1178,10/1/2024 0:00
MAP,MAP,UQFN88FV01,BD9571MWF-ME2       ,4UI09020077 ,2436A6253H,9/6/2024 0:00,9/20/2024 0:00,1160,0892,FT,9/25/2024 21:45,1100,10/1/2024 0:00
MAP,MAP,UQFN88FV01,BD9571MWF-ME2       ,4UI09020078 ,2436A7240H,9/7/2024 0:00,9/21/2024 0:00,1344,0892,FT,9/17/2024 18:42,1286,10/1/2024 0:00
MAP,MAP,UQFN88FV01,BD9571MWF-ME2       ,4UI09020078 ,2436A7241H,9/7/2024 0:00,9/21/2024 0:00,1344,0892,FT,9/25/2024 22:57,1217,10/1/2024 0:00
MAP,MAP,UQFN88FV01,BD9571MWF-ME2       ,4UI09020078 ,2436A7242H,9/7/2024 0:00,9/21/2024 0:00,265,0892,FT,9/26/2024 12:47,263,10/1/2024 0:00
MAP,MAP,UQFN88FV01,BD9571MWF-ME2       ,4UI09020078 ,2436A7243H,9/7/2024 0:00,9/21/2024 0:00,1344,0892,FT,9/26/2024 11:02,1324,10/1/2024 0:00
MAP,MAP,UQFN88FV01,BD9571MWF-ME2       ,4UI09020078 ,2436A7244H,9/7/2024 0:00,9/21/2024 0:00,1344,0892,FT,9/26/2024 6:22,1322,10/1/2024 0:00
MAP,MAP,UQFN88FV01,BD9571MWF-ME2       ,4UI09020078 ,2436A7245H,9/7/2024 0:00,9/21/2024 0:00,1344,0892,FT,9/26/2024 11:24,1277,10/1/2024 0:00
MAP,MAP,UQFN88FV01,BD9571MWF-ME2       ,4UI09020078 ,2436A7246H,9/7/2024 0:00,9/21/2024 0:00,1344,0892,FT,9/26/2024 7:32,1332,10/1/2024 0:00
MAP,MAP,UQFN88FV01,BD9571MWF-ME2       ,4UI09020078 ,2436A7247H,9/7/2024 0:00,9/21/2024 0:00,1344,0892,FT,9/26/2024 4:06,1307,10/1/2024 0:00
MAP,MAP,UQFN88FV01,BD9571MWF-ME2       ,4UI09020078 ,2436A7248H,9/7/2024 0:00,9/21/2024 0:00,1344,0892,FT,10/1/2024 3:53,1299,10/1/2024 0:00
MAP,MAP,UQFN88FV01,BD9571MWF-ME2       ,4UI09020078 ,2436A7249H,9/7/2024 0:00,9/21/2024 0:00,1344,0892,FT,9/26/2024 0:46,1325,10/1/2024 0:00
MAP,MAP,UQFN88FV01,BD9571MWF-ME2       ,4UI09020078 ,2436A7250H,9/7/2024 0:00,9/21/2024 0:00,1344,0892,FT,9/27/2024 7:48,1310,10/1/2024 0:00
MAP,MAP,UQFN88FV01,BD9571MWF-ME2       ,4UI09020078 ,2436A7251H,9/7/2024 0:00,9/21/2024 0:00,1344,0892,FT,9/26/2024 11:18,1326,10/1/2024 0:00
MAP,MAP,UQFN88FV01,BD9571MWF-ME2       ,4UI09020078 ,2436A7252H,9/7/2024 0:00,9/21/2024 0:00,1344,0750,FL,9/22/2024 6:40,1331,10/1/2024 0:00
MAP,MAP,UQFN88FV01,BD9571MWF-ME2       ,4UI09020078 ,2436A7253H,9/7/2024 0:00,9/21/2024 0:00,945,0892,FT,9/26/2024 14:04,915,10/1/2024 0:00
MAP,MAP,UQFN88FV01,BD9571MWF-ME2       ,4UI09020079 ,2437A1114H,9/8/2024 0:00,9/22/2024 0:00,1344,0892,FT,9/26/2024 18:47,1322,10/1/2024 0:00
MAP,MAP,UQFN88FV01,BD9571MWF-ME2       ,4UI09020079 ,2437A1115H,9/8/2024 0:00,9/22/2024 0:00,1344,0750,FL,9/22/2024 10:59,1296,10/1/2024 0:00
MAP,MAP,UQFN88FV01,BD9571MWF-ME2       ,4UI09020079 ,2437A1116H,9/8/2024 0:00,9/22/2024 0:00,181,0892,FT,9/27/2024 8:56,178,10/1/2024 0:00
MAP,MAP,UQFN88FV01,BD9571MWF-ME2       ,4UI09020079 ,2437A1117H,9/8/2024 0:00,9/22/2024 0:00,1344,0892,FT,9/26/2024 16:29,1322,10/1/2024 0:00
MAP,MAP,UQFN88FV01,BD9571MWF-ME2       ,4UI09020079 ,2437A1118H,9/8/2024 0:00,9/22/2024 0:00,1344,0892,FT,9/26/2024 22:15,1310,10/1/2024 0:00
MAP,MAP,UQFN88FV01,BD9571MWF-ME2       ,4UI09020079 ,2437A1119H,9/8/2024 0:00,9/22/2024 0:00,1344,0892,FT,9/26/2024 20:55,1322,10/1/2024 0:00
MAP,MAP,UQFN88FV01,BD9571MWF-ME2       ,4UI09020079 ,2437A1120H,9/8/2024 0:00,9/22/2024 0:00,1344,0892,FT,9/27/2024 0:36,1301,10/1/2024 0:00
MAP,MAP,UQFN88FV01,BD9571MWF-ME2       ,4UI09020079 ,2437A1121H,9/8/2024 0:00,9/22/2024 0:00,1344,0892,FT,9/26/2024 14:23,1325,10/1/2024 0:00
MAP,MAP,UQFN88FV01,BD9571MWF-ME2       ,4UI09020079 ,2437A1122H,9/8/2024 0:00,9/22/2024 0:00,1344,0892,FT,9/25/2024 12:26,1317,10/1/2024 0:00
MAP,MAP,UQFN88FV01,BD9571MWF-ME2       ,4UI09020079 ,2437A1123H,9/8/2024 0:00,9/22/2024 0:00,1344,0892,FT,9/27/2024 4:28,1302,10/1/2024 0:00
MAP,MAP,UQFN88FV01,BD9571MWF-ME2       ,4UI09020079 ,2437A1124H,9/8/2024 0:00,9/22/2024 0:00,1344,0892,FT,9/25/2024 12:56,1322,10/1/2024 0:00
MAP,MAP,UQFN88FV01,BD9571MWF-ME2       ,4UI09020079 ,2437A1125H,9/8/2024 0:00,9/22/2024 0:00,1344,0892,FT,9/27/2024 1:25,1276,10/1/2024 0:00
MAP,MAP,UQFN88FV01,BD9571MWF-ME2       ,4UI09020079 ,2437A1126H,9/8/2024 0:00,9/22/2024 0:00,1344,0892,FT,9/27/2024 3:41,1304,10/1/2024 0:00
MAP,MAP,UQFN88FV01,BD9571MWF-ME2       ,4UI09020079 ,2437A1127H,9/8/2024 0:00,9/22/2024 0:00,966,0892,FT,9/25/2024 13:41,947,10/1/2024 0:00
